time,x,y,pressure,tilt_x,tilt_y
1607551139681443,5206,7292,4095,0,1400
1607551139683222,5217,7294,4095,0,1400
1607551139685073,5218,7296,4095,0,1400
1607551139688766,5217,7297,4095,0,1400
1607551139690619,5244,7297,4095,0,1400
1607551139692470,5244,7298,4095,0,1400
1607551139694317,5219,7300,4095,0,1400
1607551139696164,5220,7302,4095,0,1400
1607551139698014,5217,7304,4095,0,1400
1607551139699860,5217,7305,4095,0,1400
1607551139701711,5219,7307,4095,0,1400
1607551139703551,5218,7309,4095,0,1400
1607551139705399,5217,7311,4095,0,1400
1607551139707248,5218,7313,4095,0,1400
1607551139709099,5218,7316,4095,0,1400
1607551139710945,5219,7318,4095,0,1400
1607551139712797,5218,7320,4095,0,1400
1607551139714646,5204,7322,4095,0,1400
1607551139716488,5205,7325,4095,0,1400
1607551139718338,5220,7328,4095,0,1400
1607551139720196,5220,7329,4095,0,1400
1607551139722035,5220,7330,4095,0,1400
1607551139723883,5221,7333,4095,0,1400
1607551139725732,5232,7335,4095,0,1400
1607551139727575,5225,7337,4095,0,1400
1607551139729424,5214,7338,4095,0,1400
1607551139731293,5221,7340,4095,0,1400
1607551139733127,5221,7341,4095,0,1400
1607551139734973,5222,7343,4095,0,1400
1607551139736819,5221,7346,4095,0,1400
1607551139738663,5232,7348,4095,0,1400
1607551139740515,5233,7351,4095,0,1400
1607551139742361,5222,7353,4095,0,1400
1607551139744213,5223,7355,4095,0,1400
1607551139746060,5223,7357,4095,0,1400
1607551139747903,5222,7359,4095,0,1400
1607551139749753,5218,7360,4095,0,1400
1607551139751610,5218,7361,4095,0,1400
1607551139753457,5223,7364,4095,0,1400
1607551139755312,5223,7366,4095,0,1400
1607551139757149,5223,7368,4095,0,1400
1607551139759000,5222,7369,4095,0,1400
1607551139760848,5225,7370,4095,0,1400
1607551139762687,5218,7372,4095,0,1400
1607551139764538,5215,7373,4095,0,1400
1607551139766386,5223,7374,4095,0,1400
1607551139768239,5223,7376,4095,0,1400
1607551139770081,5223,7377,4095,0,1400
1607551139771937,5223,7378,4095,0,1400
1607551139773782,5228,7378,4095,0,1400
1607551139775631,5228,7379,4095,0,1400
1607551139777475,5223,7379,4095,0,1400
1607551139779328,5222,7379,4095,0,1400
1607551139783015,5222,7380,4095,0,1400
1607551139784868,5227,7381,4095,0,1400
1607551139786711,5225,7382,4095,0,1400
1607551139788560,5220,7382,4095,0,1400
1607551139790410,5222,7382,4095,0,1400
1607551139794102,5221,7382,4095,0,1400
1607551139795958,5219,7383,4095,0,1400
1607551139797802,5210,7384,4095,0,1400
1607551139799651,5213,7386,4095,0,1400
1607551139801504,5221,7387,4095,0,1400
1607551139803350,5221,7388,4095,0,1400
1607551139805192,5221,7391,4095,0,1300
1607551139807042,5220,7393,4095,0,1300
1607551139808890,5212,7394,4095,0,1300
1607551139810775,5212,7395,4095,0,1300
1607551139812592,5220,7396,4095,0,1300
1607551139816282,5220,7397,4095,0,1300
1607551139818134,5219,7398,4095,0,1300
1607551139819985,5235,7401,4095,0,1300
1607551139821823,5231,7403,4095,0,1300
1607551139823673,5217,7405,4095,0,1300
1607551139825522,5221,7406,4095,0,1300
1607551139827378,5219,7408,4095,0,1300
1607551139829218,5219,7410,4095,0,1300
1607551139831067,5220,7412,4095,0,1300
1607551139832919,5217,7413,4095,0,1300
1607551139834766,5217,7414,4095,0,1300
1607551139836612,5220,7416,4095,0,1300
1607551139838461,5219,7419,4095,0,1300
1607551139840311,5220,7421,4095,0,1300
1607551139842156,5221,7422,4095,0,1300
1607551139844000,5207,7425,4095,0,1300
1607551139845845,5207,7427,4095,0,1300
1607551139847698,5220,7429,4095,0,1300
1607551139849547,5220,7430,4095,0,1300
1607551139851401,5221,7433,4095,0,1300
1607551139853250,5221,7437,4095,0,1300
1607551139855095,5230,7439,4095,0,1300
1607551139856945,5219,7441,4095,0,1300
1607551139858791,5209,7443,4095,0,1300
1607551139860637,5219,7445,4095,0,1300
1607551139862489,5220,7447,4095,0,1300
1607551139864332,5220,7449,4095,0,1300
1607551139866180,5219,7452,4095,0,1300
1607551139868030,5234,7455,4095,0,1300
1607551139869876,5235,7457,4095,0,1300
1607551139871727,5220,7458,4095,0,1300
1607551139873570,5219,7461,4095,0,1300
1607551139875427,5219,7463,4095,0,1300
1607551139877274,5219,7465,4095,0,1300
1607551139879121,5215,7467,4095,0,1300
1607551139880963,5215,7468,4095,0,1300
1607551139882808,5218,7471,4095,0,1300
1607551139884658,5219,7473,4095,0,1300
1607551139886509,5219,7475,4095,0,1300
1607551139888358,5218,7476,4095,0,1300
1607551139890204,5219,7477,4095,0,1300
1607551139892056,5210,7479,4095,0,1300
1607551139893903,5208,7481,4095,0,1300
1607551139895752,5216,7482,4095,0,1300
1607551139897603,5216,7483,4095,0,1300
1607551139899451,5215,7484,4095,0,1300
1607551139901308,5216,7485,4095,0,1300
1607551139903142,5223,7486,4095,0,1300
1607551139904984,5223,7487,4095,0,1300
1607551139906838,5216,7487,4095,0,1300
1607551139908686,5215,7488,4095,0,1300
1607551139910533,5215,7489,4095,0,1300
1607551139912386,5215,7491,4095,0,1300
1607551139914233,5220,7492,4095,0,1300
1607551139916080,5220,7493,4095,0,1300
1607551139917930,5213,7494,4095,0,1300
1607551139919777,5213,7495,4095,0,1300
1607551139921622,5214,7497,4095,0,1300
1607551139923470,5214,7499,4095,0,1300
1607551139925317,5213,7499,4095,0,1300
1607551139927165,5207,7500,4095,0,1300
1607551139929014,5208,7501,4095,0,1300
1607551139930861,5214,7502,4095,0,1300
1607551139932714,5214,7503,4095,0,1300
1607551139938253,5205,7504,4095,0,1300
1607551139941949,5214,7504,4095,0,1300
1607551139943805,5214,7505,4095,0,1300
1607551139949334,5232,7505,4095,0,1300
1607551139951227,5226,7504,4095,0,1300
1607551139953039,5208,7504,4095,0,1300
1607551139954887,5214,7505,4095,0,1300
1607551139960425,5215,7505,4095,0,1300
1607551139962278,5214,7505,4095,0,1300
1607551139964122,5213,7505,4095,0,1300
1607551139965971,5214,7505,4095,0,1300
1607551139969665,5214,7506,4095,0,1300
1607551139973364,5191,7507,4095,0,1300
1607551139975219,5192,7507,4095,0,1300
1607551139977062,5214,7507,4095,0,1300
1607551139978913,5214,7508,4095,0,1300
1607551139980760,5214,7510,4095,0,1300
1607551139982605,5213,7513,4095,0,1300
1607551139984453,5220,7515,4095,0,1300
1607551139986301,5214,7517,4095,0,1300
1607551139988160,5208,7518,4095,0,1300
1607551139989992,5215,7519,4095,0,1300
1607551139991848,5214,7521,4095,0,1300
1607551139995538,5213,7522,4095,0,1300
1607551139997391,5227,7522,4095,0,1300
1607551139999235,5228,7523,4095,0,1300
1607551140001085,5214,7525,4095,0,1300
1607551140002931,5213,7526,4095,0,1300
1607551140004783,5213,7528,4095,0,1300
1607551140006628,5213,7529,4095,0,1300
1607551140008477,5213,7530,4095,0,1300
1607551140010324,5213,7531,4095,0,1300
1607551140012174,5213,7533,4095,0,1300
1607551140014029,5213,7535,4095,0,1300
1607551140015868,5213,7535,4095,0,1300
1607551140017720,5213,7534,4095,0,1300
1607551140019569,5214,7535,4095,0,1300
1607551140021424,5201,7535,4095,0,1300
1607551140023259,5200,7535,4095,0,1300
1607551140025109,5212,7536,4095,0,1300
1607551140026954,5213,7537,4095,0,1300
1607551140028805,5213,7538,4095,0,1300
1607551140030653,5212,7539,4095,0,1300
1607551140032503,5224,7541,4095,0,1300
1607551140034352,5223,7543,4095,0,1300
1607551140036194,5212,7543,4095,0,1300
1607551140038049,5212,7544,4095,0,1300
1607551140039893,5212,7545,4095,0,1300
1607551140041744,5212,7545,4095,0,1300
1607551140043583,5216,7546,4095,0,1300
1607551140045442,5215,7547,4095,0,1300
1607551140047285,5211,7547,4095,0,1300
1607551140049132,5212,7547,4095,0,1300
1607551140050976,5211,7547,4095,0,1300
1607551140052828,5211,7547,4095,0,1300
1607551140054688,5210,7547,4095,0,1300
1607551140056529,5206,7547,4095,0,1300
1607551140058371,5208,7549,4095,0,1300
1607551140060229,5212,7550,4095,0,1300
1607551140062068,5212,7551,4095,0,1300
1607551140063918,5212,7552,4095,0,1300
1607551140065762,5211,7553,4095,0,1300
1607551140067611,5201,7555,4095,0,1300
1607551140069459,5201,7556,4095,0,1300
1607551140071312,5211,7559,4095,0,1300
1607551140073155,5211,7560,4095,0,1300
1607551140075006,5212,7561,4095,0,1300
1607551140076857,5212,7562,4095,0,1300
1607551140078704,5224,7563,4095,0,1300
1607551140080551,5220,7564,4095,0,1300
1607551140082450,5210,7566,4095,0,1300
1607551140084251,5214,7567,4095,0,1300
1607551140086093,5211,7569,4095,0,1300
1607551140087941,5211,7571,4095,0,1100
1607551140089788,5211,7572,4095,0,1100
1607551140091637,5213,7574,4095,0,1100
1607551140093484,5212,7575,4095,0,1100
1607551140095344,5210,7577,4095,0,1100
1607551140097181,5210,7580,4095,0,1100
1607551140099027,5210,7581,4095,0,1100
1607551140100874,5210,7583,4095,0,1100
1607551140102726,5202,7584,4095,0,1100
1607551140104571,5201,7585,4095,0,1100
1607551140106416,5209,7586,4095,0,1100
1607551140108266,5210,7588,4095,0,1100
1607551140110113,5210,7590,4095,0,1100
1607551140111973,5210,7593,4095,0,1100
1607551140113819,5218,7595,4095,0,1100
1607551140115664,5214,7596,4095,0,1100
1607551140117508,5205,7598,4095,0,1100
1607551140119359,5210,7599,4095,0,1100
1607551140121224,5210,7601,4095,0,1100
1607551140123053,5209,7603,4095,0,1100
1607551140124898,5209,7605,4095,0,1100
1607551140126746,5216,7606,4095,0,1100
1607551140128593,5217,7608,4095,0,1100
1607551140130446,5210,7611,4095,0,1100
1607551140132296,5210,7614,4095,0,1100
1607551140134148,5211,7615,4095,0,1100
1607551140135993,5211,7617,4095,0,1100
1607551140137842,5210,7619,4095,0,1100
1607551140139686,5210,7621,4095,0,1100
1607551140141532,5211,7623,4095,0,1100
1607551140143379,5211,7626,4095,0,1100
1607551140145226,5212,7628,4095,0,1100
1607551140148919,5212,7629,4095,0,1100
1607551140150774,5206,7631,4095,0,1100
1607551140152624,5206,7632,4095,0,1100
1607551140154469,5213,7633,4095,0,1100
1607551140156317,5212,7634,4095,0,1100
1607551140158168,5213,7634,4095,0,1100
1607551140160017,5212,7635,4095,0,1100
1607551140161864,5215,7636,4095,0,1100
1607551140163708,5216,7637,4095,0,1100
1607551140165551,5213,7637,4095,0,1100
1607551140167401,5212,7637,4095,0,1100
1607551140169252,5212,7638,4095,0,1100
1607551140171098,5213,7638,4095,0,1100
1607551140172953,5221,7638,4095,0,1100
1607551140174799,5220,7638,4095,0,1100
1607551140176644,5212,7639,4095,0,1100
1607551140178494,5212,7640,4095,0,1100
1607551140185879,5208,7640,4095,100,1100
1607551140187730,5208,7640,4095,100,1100
1607551140189587,5213,7641,4095,100,1100
1607551140191434,5213,7643,4095,100,1100
1607551140193281,5212,7645,4095,100,1100
1607551140195128,5212,7646,4095,100,1100
1607551140196975,5196,7648,4095,100,1100
1607551140198825,5196,7649,4095,100,1100
1607551140200675,5213,7651,4095,100,1100
1607551140202521,5213,7653,4095,100,1100
1607551140204369,5213,7654,4095,100,1100
1607551140206218,5213,7655,4095,100,1100
1607551140208062,5224,7656,4095,0,1100
1607551140209910,5218,7657,4095,0,1100
1607551140211764,5209,7658,4095,0,1100
1607551140213608,5215,7660,4095,0,1100
1607551140215454,5214,7662,4095,0,1000
1607551140217304,5214,7663,4095,0,1000
1607551140219154,5214,7665,4095,0,1000
1607551140221000,5224,7667,4095,0,1000
1607551140222843,5225,7669,4095,0,1000
1607551140224694,5216,7670,4095,0,1000
1607551140226542,5216,7672,4095,0,1000
1607551140228388,5217,7673,4095,0,1000
1607551140230239,5217,7675,4095,0,1000
1607551140232089,5210,7676,4095,0,1000
1607551140233938,5211,7677,4095,0,1000
1607551140235782,5218,7678,4095,0,1000
1607551140237630,5217,7679,4095,0,1000
1607551140239479,5217,7681,4095,0,1000
1607551140241340,5217,7683,4095,0,1000
1607551140243172,5222,7684,4095,100,1000
1607551140245020,5215,7685,4095,100,1000
1607551140246865,5209,7687,4095,100,1000
1607551140248719,5217,7689,4095,100,1000
1607551140250630,5218,7690,4095,100,1000
1607551140254257,5218,7691,4095,100,1000
1607551140256113,5225,7693,4095,100,1000
1607551140257960,5225,7694,4095,100,1000
1607551140259820,5218,7696,4095,100,1000
1607551140261661,5218,7697,4095,0,1000
1607551140263502,5217,7698,4095,0,1000
1607551140265349,5217,7700,4095,0,1000
1607551140267197,5213,7702,4095,100,1000
1607551140269043,5212,7703,4095,100,1000
1607551140270899,5216,7705,4095,100,1000
1607551140272747,5218,7707,4095,0,1000
1607551140274589,5217,7708,4095,0,1000
1607551140276440,5217,7709,4095,0,1000
1607551140278290,5216,7710,4095,100,1000
1607551140280137,5208,7712,4095,100,1000
1607551140281981,5209,7714,4095,100,1000
1607551140283827,5217,7715,4095,100,1000
1607551140285676,5217,7716,4095,100,1000
1607551140287526,5217,7717,4095,100,1000
1607551140289373,5217,7719,4095,100,1000
1607551140291230,5208,7720,4095,100,1000
1607551140294913,5216,7722,4095,100,1000
1607551140296767,5218,7724,4095,100,1000
1607551140298615,5218,7725,4095,100,1000
1607551140300464,5218,7726,4095,100,1000
1607551140302308,5232,7727,4095,100,1000
1607551140304157,5229,7728,4095,100,1000
1607551140306004,5215,7729,4095,100,1000
1607551140307851,5218,7729,4095,100,1000
1607551140309707,5219,7730,4095,100,1000
1607551140311556,5219,7731,4095,100,1000
1607551140315241,5214,7732,4095,100,1000
1607551140317096,5215,7732,4095,100,1000
1607551140318940,5220,7733,4095,100,1000
1607551140320788,5219,7733,4095,100,1000
1607551140326329,5208,7734,4095,100,1000
1607551140328180,5207,7734,4095,100,1000
1607551140330024,5218,7735,4095,100,1000
1607551140331942,5219,7734,4095,100,1000
1607551140337418,5228,7734,4095,100,1000
1607551140339271,5219,7733,4095,100,1000
1607551140341117,5211,7733,4095,100,1000
1607551140342965,5220,7733,4095,100,1000
1607551140344812,5219,7734,4095,100,1000
1607551140346662,5218,7735,4095,100,1000
1607551140348509,5219,7735,4095,100,1000
1607551140350356,5232,7735,4095,100,1000
1607551140352207,5231,7735,4095,100,1000
1607551140354059,5218,7735,4095,100,1000
1607551140355924,5219,7735,4095,100,1000
1607551140359597,5219,7737,4095,100,1000
1607551140361453,5212,7739,4095,100,1000
1607551140363295,5211,7741,4095,100,1000
1607551140365143,5218,7742,4095,100,1000
1607551140366999,5218,7744,4095,100,1000
1607551140368839,5218,7748,4095,100,1000
1607551140370686,5218,7749,4095,100,1000
1607551140372543,5222,7750,4095,100,1000
1607551140374384,5216,7752,4095,100,1000
1607551140376236,5210,7753,4095,100,1000
1607551140378081,5216,7754,4095,100,1000
1607551140379927,5219,7755,4095,100,1000
1607551140383614,5218,7756,4095,100,1000
1607551140385467,5226,7758,4095,100,1000
1607551140387316,5227,7760,4095,100,1000
1607551140389160,5218,7761,4095,100,1000
1607551140391077,5217,7763,4095,100,1000
1607551140392859,5217,7766,4095,100,1000
1607551140394712,5217,7768,4095,100,1000
1607551140396557,5219,7770,4095,100,1000
1607551140398407,5220,7772,4095,100,1000
1607551140400254,5218,7774,4095,100,1000
1607551140402099,5218,7776,4095,100,1000
1607551140403948,5218,7777,4095,100,1000
1607551140405798,5218,7779,4095,100,1000
1607551140407646,5217,7782,4095,100,1000
1607551140409493,5212,7785,4095,0,1000
1607551140411346,5213,7786,4095,0,1000
1607551140413189,5219,7788,4095,0,1000
1607551140415038,5219,7791,4095,0,1000
1607551140416887,5219,7793,4095,0,1000
1607551140418738,5219,7794,4095,0,1000
1607551140420581,5209,7795,4095,100,1000
1607551140422430,5210,7797,4095,0,1000
1607551140424275,5219,7799,4095,0,1000
1607551140426120,5219,7801,4095,0,1100
1607551140427971,5219,7803,4095,0,1100
1607551140429818,5220,7805,4095,0,1100
1607551140431668,5238,7808,4095,0,1100
1607551140433517,5234,7809,4095,0,1100
1607551140435365,5216,7811,4095,0,1100
1607551140437211,5220,7812,4095,0,1100
1607551140440910,5220,7813,4095,0,1100
1607551140442754,5221,7814,4095,0,1100
1607551140444600,5217,7815,4095,0,1100
1607551140446447,5217,7815,4095,0,1100
1607551140448292,5220,7816,4095,0,1100
1607551140450144,5220,7817,4095,0,1100
1607551140452007,5221,7818,4095,0,1100
1607551140455682,5209,7818,4095,100,1100
1607551140457537,5208,7819,4095,100,1100
