time,x,y,pressure,tilt_x,tilt_y
1607469156962239,12572,4892,0,0,2600
1607469156964084,12573,4892,0,0,2600
1607469156965933,12574,4893,0,0,2600
1607469156967780,12576,4893,0,0,2600
1607469156969628,12577,4894,0,0,2600
1607469156971471,12578,4895,0,100,2600
1607469156973320,12579,4895,0,100,2600
1607469156975166,12581,4896,0,100,2600
1607469156977016,12582,4897,0,100,2600
1607469156978865,12584,4898,0,100,2600
1607469156980719,12585,4899,0,100,2600
1607469156982562,12587,4900,0,100,2600
1607469156984411,12589,4901,0,100,2600
1607469156986260,12590,4902,0,100,2600
1607469156988105,12592,4903,0,100,2600
1607469156989953,12594,4905,0,100,2600
1607469156991798,12595,4906,0,100,2600
1607469156993641,12597,4908,0,100,2600
1607469156995491,12599,4909,0,100,2600
1607469156997340,12601,4911,0,100,2600
1607469156999185,12602,4912,0,100,2600
1607469157001040,12604,4914,0,100,2600
1607469157002888,12606,4916,0,100,2600
1607469157004735,12608,4917,0,100,2600
1607469157006583,12609,4919,0,100,2600
1607469157008429,12611,4920,0,100,2600
1607469157010281,12613,4922,0,100,2600
1607469157012124,12614,4923,0,100,2600
1607469157013976,12616,4925,0,100,2600
1607469157015821,12618,4926,0,100,2600
1607469157017669,12619,4928,0,100,2600
1607469157019519,12621,4929,0,100,2600
1607469157021371,12622,4930,0,100,2600
1607469157023219,12624,4932,0,100,2600
1607469157025077,12626,4933,0,100,2600
1607469157026928,12627,4934,0,100,2600
1607469157028760,12629,4935,0,100,2600
1607469157030609,12631,4937,0,100,2600
1607469157032453,12632,4938,0,100,2600
1607469157034298,12634,4939,0,100,2600
1607469157036149,12635,4940,0,100,2600
1607469157037996,12637,4941,0,100,2600
1607469157039843,12639,4942,0,100,2600
1607469157041696,12640,4943,0,100,2600
1607469157043544,12642,4944,0,100,2600
1607469157045389,12643,4945,0,100,2600
1607469157047238,12645,4946,0,100,2600
1607469157049088,12648,4948,0,100,2600
1607469157050936,12650,4951,0,100,2600
1607469157052783,12653,4953,0,100,2600
1607469157054630,12655,4955,0,100,2600
1607469157056482,12657,4957,0,100,2600
1607469157058329,12659,4958,0,100,2600
1607469157060182,12661,4960,0,100,2600
1607469157062030,12664,4962,0,100,2600
1607469157063876,12666,4964,0,100,2600
1607469157065723,12668,4966,0,100,2600
1607469157067571,12670,4968,0,100,2600
1607469157069444,12673,4971,0,0,2600
1607469157071269,12676,4974,0,0,2600
1607469157073112,12679,4977,0,0,2600
1607469157074955,12682,4980,0,0,2600
1607469157076802,12685,4983,0,0,2600
1607469157078701,12697,4993,0,0,2600
1607469157080494,12698,4993,1499,0,2600
1607469157082370,12697,4994,1830,0,2600
1607469157084195,12697,4994,2061,0,2600
1607469157086047,12697,4993,2204,0,2600
1607469157087891,12697,4994,2377,0,2600
1607469157089736,12696,4994,2584,0,2700
1607469157091587,12696,4994,2783,0,2700
1607469157093431,12694,4994,2962,0,2700
1607469157095279,12693,4994,3121,0,2700
1607469157097128,12693,4995,3250,0,2700
1607469157098972,12693,4995,3351,0,2700
1607469157100820,12692,4995,3433,0,2700
1607469157102669,12691,4995,3504,0,2700
1607469157104514,12690,4995,3566,0,2700
1607469157106372,12690,4995,3620,0,2700
1607469157108214,12689,4995,3668,0,2700
1607469157110074,12688,4995,3714,0,2700
1607469157111907,12688,4994,3756,0,2700
1607469157113756,12687,4994,3795,0,2700
1607469157115602,12685,4995,3835,0,2700
1607469157117452,12683,4995,3866,0,2700
1607469157119297,12682,4994,3889,0,2700
1607469157121150,12681,4994,3914,0,2700
1607469157122998,12680,4994,3935,0,2700
1607469157124846,12679,4994,3955,0,2700
1607469157126694,12676,4994,3979,0,2700
1607469157128540,12673,4994,4006,0,2700
1607469157130399,12671,4994,4028,0,2700
1607469157132235,12668,4993,4046,0,2700
1607469157134084,12664,4992,4065,0,2700
1607469157135929,12661,4991,4083,0,2700
1607469157137779,12657,4989,4095,0,2700
1607469157139629,12652,4987,4095,0,2700
1607469157141478,12648,4985,4095,0,2700
1607469157143329,12633,4982,4095,0,2700
1607469157145175,12624,4979,4095,0,2700
1607469157147027,12623,4977,4095,0,2700
1607469157148871,12614,4974,4095,0,2700
1607469157150722,12603,4971,4095,0,2700
1607469157152569,12592,4968,4095,0,2700
1607469157154419,12583,4964,4095,0,2700
1607469157156263,12571,4960,4095,0,2700
1607469157158110,12555,4957,4095,0,2700
1607469157159957,12541,4953,4095,0,2700
1607469157161811,12528,4948,4095,0,2700
1607469157163657,12514,4944,4095,0,2700
1607469157165503,12498,4940,4095,0,2700
1607469157167352,12485,4936,4095,0,2700
1607469157169198,12472,4930,4095,0,2700
1607469157171045,12455,4925,4095,0,2700
1607469157172894,12438,4920,4095,0,2700
1607469157174740,12422,4915,4095,0,2700
1607469157176587,12404,4909,4095,0,2700
1607469157178439,12377,4903,4095,0,2700
1607469157180289,12361,4900,4095,0,2700
1607469157182139,12354,4897,4095,0,2700
1607469157183987,12339,4893,4095,0,2700
1607469157185833,12324,4889,4095,0,2700
1607469157187683,12311,4885,4095,0,2700
1607469157189529,12300,4881,4095,0,2700
1607469157191373,12288,4877,4095,0,2700
1607469157193222,12276,4873,4095,0,2700
1607469157195072,12266,4871,4095,0,2700
1607469157196920,12257,4869,4095,0,2700
1607469157198768,12249,4866,4095,0,2700
1607469157200618,12249,4865,4095,0,2700
1607469157202465,12241,4865,4095,0,2700
1607469157204314,12227,4865,4095,0,2700
1607469157206161,12222,4865,4095,0,2700
1607469157208010,12219,4865,4095,0,2700
1607469157209858,12215,4866,4095,0,2700
1607469157211703,12213,4869,4074,0,2700
1607469157213556,12205,4870,3999,0,2700
1607469157215401,12203,4872,3920,0,2700
1607469157217255,12208,4874,3827,0,2700
1607469157219100,12208,4877,3696,0,2700
1607469157220952,12209,4881,3510,0,2700
1607469157222798,12212,4885,3241,0,2700
1607469157224648,12211,4889,2852,0,2700
1607469157226495,12217,4894,2353,0,2700
1607469157228338,12230,4898,1690,0,2700
1607469157230198,12239,4903,761,0,2700
1607469157232039,12250,4910,1,0,2700
1607469157233880,12250,4910,0,0,2700
1607469157234852,12263,4916,0,0,2700
1607469157235901,12266,4917,0,0,2700
1607469157237591,12272,4919,0,0,2700
1607469157239438,12279,4921,0,0,2700
1607469157241286,12288,4924,0,0,2700
1607469157243129,12295,4928,0,0,2700
1607469157244987,12302,4931,0,0,2700
1607469157246824,12310,4935,0,0,2700
1607469157248670,12315,4936,0,0,2700
1607469157250523,12320,4938,0,0,2700
1607469157252366,12326,4941,0,0,2700
1607469157254214,12333,4943,0,0,2700
1607469157256060,12344,4947,0,0,2700
1607469157257907,12359,4951,0,0,2700
1607469157259754,12368,4955,0,0,2700
1607469157261605,12382,4960,0,0,2700
1607469157263453,12394,4965,0,0,2700
1607469157265303,12406,4971,0,0,2700
1607469157267152,12417,4977,0,0,2700
1607469157269002,12428,4983,0,0,2700
1607469157270845,12439,4990,0,0,2700
1607469157272692,12445,4996,0,0,2700
1607469157274594,12452,5002,0,0,2700
1607469157276391,12459,5009,0,0,2700
1607469157278241,12466,5015,0,0,2700
1607469157280100,12473,5021,0,0,2700
1607469157281934,12480,5027,0,0,2700
1607469157283785,12486,5033,0,0,2800
1607469157285629,12492,5039,0,0,2800
1607469157287482,12499,5044,0,0,2800
1607469157289332,12506,5049,0,0,2800
1607469157291177,12512,5053,0,0,2800
1607469157293026,12518,5058,0,0,2800
1607469157294877,12524,5062,0,0,2800
1607469157296715,12529,5066,0,0,2800
1607469157298562,12531,5068,0,0,2800
1607469157300416,12535,5071,0,0,2800
1607469157302259,12539,5075,0,0,2800
1607469157304107,12543,5078,0,0,2800
1607469157305958,12547,5082,0,0,2800
1607469157307804,12550,5085,0,0,2800
1607469157309648,12553,5088,0,0,2800
1607469157311507,12556,5091,0,0,2800
1607469157313354,12559,5093,0,0,2800
1607469157315200,12561,5096,0,0,2800
1607469157317050,12563,5099,0,0,2800
1607469157318897,12565,5101,0,0,2800
1607469157320744,12566,5104,0,0,2800
1607469157322591,12568,5107,0,0,2800
1607469157324446,12569,5109,0,0,2800
1607469157326289,12571,5112,0,0,2800
1607469157328137,12573,5114,0,0,2800
1607469157329983,12576,5117,0,0,2800
1607469157331831,12578,5120,0,0,2800
1607469157333704,12582,5123,0,0,2800
1607469157335529,12585,5125,0,0,2800
1607469157337376,12588,5128,0,0,2800
1607469157339224,12591,5130,0,0,2800
1607469157341076,12594,5133,0,0,2800
1607469157342942,12598,5135,0,0,2800
1607469157344770,12600,5137,0,0,2800
1607469157346623,12602,5139,0,0,2800
1607469157348464,12605,5141,0,0,2800
1607469157350321,12608,5143,0,0,2800
1607469157352156,12611,5145,0,0,2800
1607469157354007,12612,5148,0,0,2800
1607469157355919,12614,5150,0,0,2800
1607469157357705,12616,5153,0,0,2800
1607469157359557,12618,5155,0,0,2800
1607469157361402,12621,5158,0,0,2800
1607469157363247,12626,5165,0,0,2800
1607469157365096,12630,5167,0,0,2800
1607469157366946,12633,5171,0,0,2800
1607469157368793,12638,5174,0,0,2800
1607469157370645,12643,5178,0,0,2800
1607469157372494,12653,5185,0,0,2800
1607469157374340,12663,5192,0,0,2800
1607469157376189,12671,5198,0,0,2800
1607469157378034,12676,5200,0,0,2800
1607469157379905,12683,5207,0,0,2800
1607469157381732,12693,5213,0,0,2800
1607469157383574,12702,5220,0,0,2800
1607469157385425,12711,5226,0,0,2800
1607469157387272,12719,5232,0,0,2800
1607469157389119,12727,5238,0,0,2800
1607469157390970,12734,5242,0,0,2800
1607469157392817,12740,5246,0,0,2800
1607469157394665,12746,5250,0,0,2800
1607469157396514,12752,5254,0,0,2800
1607469157398357,12757,5258,0,0,2800
1607469157400238,12781,5271,0,0,2800
1607469157402058,12780,5271,1592,0,2800
1607469157403913,12782,5271,1964,0,2800
1607469157405750,12783,5270,2269,0,2800
1607469157407594,12782,5269,2472,0,2900
1607469157409444,12781,5270,2664,0,2900
1607469157411285,12781,5270,2872,0,2900
1607469157413136,12781,5269,3057,0,2900
1607469157414983,12781,5269,3210,0,2900
1607469157416831,12780,5269,3337,0,2900
1607469157418677,12779,5268,3436,0,2900
1607469157420531,12777,5267,3509,0,2900
1607469157422379,12775,5265,3565,0,2900
1607469157424228,12784,5264,3605,0,2900
1607469157426071,12781,5263,3648,0,2900
1607469157427919,12767,5261,3688,0,2900
1607469157429771,12764,5260,3711,0,2900
1607469157431615,12761,5258,3729,0,2900
1607469157433463,12757,5257,3743,0,2900
1607469157435309,12753,5254,3758,0,2900
1607469157437158,12750,5251,3777,0,2900
1607469157439004,12744,5250,3790,0,2900
1607469157440856,12737,5248,3800,0,2900
1607469157442704,12728,5245,3812,0,2900
1607469157444554,12724,5243,3823,0,2900
1607469157446401,12718,5240,3832,0,2900
1607469157448251,12697,5236,3838,0,2900
1607469157450109,12685,5232,3848,0,2900
1607469157451943,12682,5227,3864,0,2900
1607469157453793,12668,5224,3878,0,2900
1607469157455639,12654,5219,3893,0,2900
1607469157457487,12638,5214,3908,0,2900
1607469157459334,12629,5210,3927,0,2900
1607469157461185,12615,5207,3935,0,2900
1607469157463049,12591,5201,3938,0,2900
1607469157464884,12574,5192,3951,0,2900
1607469157466727,12558,5184,3963,0,2900
1607469157468576,12541,5177,3970,0,2900
1607469157470472,12524,5170,3975,0,2900
1607469157472272,12510,5163,3984,0,2900
1607469157474162,12492,5154,3990,0,2900
1607469157475967,12471,5145,3992,0,2900
1607469157477817,12452,5138,3995,0,2900
1607469157479665,12433,5129,3998,0,2900
1607469157481515,12414,5121,3999,0,2900
1607469157483361,12378,5114,4004,0,2900
1607469157485208,12361,5105,4005,0,2900
1607469157487057,12362,5098,4004,0,2900
1607469157488907,12348,5093,4002,0,2900
1607469157490757,12335,5088,3992,0,2900
1607469157492599,12323,5083,3971,0,2900
1607469157494446,12322,5079,3937,0,2900
1607469157496294,12309,5078,3896,0,2900
1607469157498146,12292,5075,3820,0,2900
1607469157499991,12288,5072,3689,0,2900
1607469157501843,12283,5071,3500,0,2900
1607469157503693,12278,5070,3246,0,2900
1607469157505543,12274,5071,2915,0,2900
1607469157507388,12273,5070,2485,0,2900
1607469157509238,12270,5071,1954,0,2900
1607469157511082,12266,5072,1285,0,2900
1607469157512931,12265,5073,387,0,2900
1607469157514778,12265,5073,0,0,2900
1607469157515684,12266,5074,0,0,2900
1607469157516740,12267,5075,0,0,2900
1607469157518482,12266,5075,0,0,2900
1607469157520326,12265,5075,0,0,2900
1607469157522179,12265,5075,0,0,2900
1607469157524026,12266,5075,0,0,2900
1607469157525872,12269,5075,0,0,2900
1607469157527724,12272,5076,0,0,2900
1607469157529569,12277,5076,0,0,2900
1607469157531415,12280,5076,0,0,2900
1607469157533259,12284,5076,0,0,2900
1607469157535109,12287,5076,0,0,2900
1607469157536957,12291,5076,0,0,2900
1607469157538804,12296,5076,0,0,2900
1607469157540659,12300,5076,0,0,2900
1607469157542519,12304,5076,0,0,2900
1607469157544351,12306,5075,0,0,2900
1607469157546201,12308,5075,0,0,2900
1607469157548047,12310,5075,0,0,2900
1607469157549894,12312,5074,0,0,2900
1607469157551741,12314,5074,0,0,2900
1607469157553586,12317,5073,0,0,2900
1607469157555435,12319,5073,0,0,2900
1607469157557297,12322,5072,0,0,2900
1607469157559135,12327,5070,0,0,2900
1607469157560982,12329,5069,0,0,2900
1607469157562831,12331,5068,0,0,2900
1607469157564680,12333,5067,0,0,2900
1607469157566524,12335,5066,0,0,2900
1607469157568375,12336,5064,0,0,2900
1607469157570222,12337,5063,0,0,2900
1607469157572074,12339,5061,0,0,2900
1607469157573921,12339,5059,0,0,2900
1607469157575767,12340,5056,0,0,2900
1607469157577613,12341,5054,0,0,2900
1607469157579464,12341,5052,0,0,2900
1607469157581305,12342,5050,0,0,2900
1607469157583161,12342,5047,0,0,2900
1607469157585004,12342,5045,0,0,2900
1607469157586850,12343,5042,0,0,2900
1607469157588701,12343,5040,0,0,2900
1607469157590547,12344,5037,0,0,2900
1607469157592395,12345,5035,0,0,2900
1607469157594243,12346,5032,0,0,2900
1607469157596090,12346,5030,0,0,2900
1607469157597941,12347,5027,0,0,2900
1607469157599788,12348,5025,0,0,2900
1607469157601640,12348,5022,0,0,2900
1607469157603487,12348,5020,0,0,2900
1607469157605337,12349,5017,0,0,2900
1607469157607184,12349,5015,0,0,2900
1607469157609031,12350,5012,0,0,2900
1607469157610876,12350,5010,0,0,2900
1607469157612724,12351,5008,0,0,2900
1607469157614574,12351,5006,0,0,2900
1607469157616420,12352,5004,0,0,2900
1607469157618269,12353,5002,0,0,2900
1607469157620119,12355,4998,0,0,2800
1607469157621965,12358,4995,0,0,2800
1607469157623821,12361,4993,0,0,2800
1607469157625668,12364,4990,0,0,2800
1607469157627515,12368,4988,0,0,2800
1607469157629365,12371,4985,0,0,2800
1607469157631213,12374,4983,0,0,2800
1607469157633059,12376,4981,0,0,2800
1607469157634908,12378,4979,0,0,2800
1607469157636753,12382,4977,0,0,2800
1607469157638605,12382,4975,0,0,2800
1607469157640453,12383,4972,0,0,2800
1607469157642297,12384,4970,0,0,2800
1607469157644143,12385,4967,0,0,2800
1607469157645992,12385,4965,0,0,2800
1607469157647842,12384,4962,0,0,2800
1607469157649686,12384,4960,0,0,2800
1607469157651533,12382,4957,0,0,2800
1607469157653407,12380,4954,0,0,2800
1607469157655230,12379,4951,0,0,2800
1607469157657078,12380,4947,0,0,2800
1607469157658924,12381,4944,0,0,2800
1607469157660780,12380,4940,0,0,2800
1607469157662628,12381,4937,0,0,2800
1607469157664475,12381,4935,0,0,2800
1607469157666323,12381,4932,0,0,2800
1607469157668170,12384,4930,0,0,2800
1607469157670017,12386,4929,0,0,2800
1607469157671863,12389,4927,0,0,2800
1607469157673709,12392,4926,0,0,2800
1607469157675554,12395,4925,0,0,2800
1607469157677407,12398,4924,0,0,2800
1607469157679255,12401,4923,0,0,2800
1607469157681108,12403,4922,0,0,2800
1607469157682955,12406,4921,0,0,2800
1607469157684808,12409,4921,0,0,2800
1607469157686651,12412,4921,0,0,2800
1607469157688505,12415,4921,0,0,2800
1607469157690361,12417,4921,0,0,2800
1607469157692244,12425,4913,0,0,2800
1607469157694036,12425,4913,2050,0,2800
1607469157695897,12420,4910,2374,0,2800
1607469157697733,12420,4908,2630,0,2800
1607469157699582,12425,4908,2861,0,2800
1607469157701432,12424,4908,3089,0,2800
1607469157703277,12423,4907,3281,0,2800
1607469157705123,12423,4906,3432,0,2800
1607469157706969,12411,4905,3550,0,2800
1607469157708819,12409,4904,3650,0,2800
1607469157710662,12418,4903,3736,0,2800
1607469157712509,12417,4903,3802,0,2800
1607469157714358,12417,4902,3859,0,2800
1607469157716208,12417,4903,3903,0,2800
1607469157718055,12423,4903,3940,0,2800
1607469157719902,12420,4905,3982,0,2800
1607469157721754,12411,4906,4007,0,2800
1607469157723606,12412,4905,4016,0,2800
1607469157725449,12411,4906,4037,0,2800
1607469157727301,12411,4907,4055,0,2800
1607469157729146,12411,4908,4069,0,2800
1607469157730994,12416,4910,4081,0,2800
1607469157732840,12416,4911,4092,0,2800
1607469157734689,12409,4912,4095,0,2800
1607469157736535,12408,4913,4095,0,2800
1607469157738382,12407,4915,4095,0,2800
1607469157740233,12405,4918,4095,0,2800
1607469157742084,12392,4921,4095,0,2800
1607469157743930,12391,4926,4095,0,2800
1607469157745779,12402,4931,4095,0,2800
1607469157747627,12400,4937,4095,0,2800
1607469157749474,12398,4944,4095,0,2800
1607469157751320,12395,4950,4095,0,2800
1607469157753165,12403,4957,4095,0,2800
1607469157755016,12395,4966,4095,0,2800
1607469157756862,12383,4973,4095,0,2800
1607469157758712,12390,4980,4095,0,2800
1607469157760562,12389,4988,4095,0,2800
1607469157762411,12389,4996,4095,0,2800
1607469157764258,12389,5005,4095,0,2800
1607469157766103,12397,5012,4095,0,2800
1607469157767953,12398,5021,4095,0,2800
1607469157769802,12390,5031,4094,0,2800
1607469157771650,12391,5042,4057,0,2800
1607469157773497,12393,5052,4016,0,2800
1607469157775344,12395,5061,3953,0,2800
1607469157777192,12396,5072,3840,0,2800
1607469157779039,12400,5082,3623,0,2800
1607469157780894,12407,5091,3211,0,2800
1607469157782748,12411,5101,2501,0,2800
1607469157784598,12416,5111,1423,0,2800
1607469157786441,12422,5120,300,0,2800
1607469157788289,12422,5120,0,0,2800
1607469157789322,12426,5129,0,0,2800
1607469157790379,12426,5130,0,0,2800
1607469157792002,12427,5131,0,0,2800
1607469157793840,12428,5132,0,0,2800
1607469157795681,12431,5136,0,0,2800
1607469157797529,12436,5140,0,0,2800
1607469157799388,12440,5144,0,0,2800
1607469157801224,12444,5147,0,0,2800
1607469157803077,12446,5149,0,0,2800
1607469157804920,12448,5151,0,0,2800
1607469157806766,12451,5153,0,0,2800
1607469157808612,12453,5155,0,0,2900
1607469157810477,12456,5158,0,0,2900
1607469157812308,12459,5160,0,0,2900
1607469157814153,12463,5163,0,0,2900
1607469157816003,12465,5165,0,0,2900
1607469157817851,12469,5169,0,0,2900
1607469157819703,12471,5171,0,0,2900
1607469157821550,12476,5175,0,0,2900
1607469157823400,12478,5178,0,0,2900
1607469157825246,12479,5180,0,0,2900
1607469157827100,12481,5182,0,0,2900
1607469157828960,12483,5185,0,0,2900
1607469157830790,12484,5187,0,0,2900
1607469157832638,12486,5190,0,0,2800
1607469157834482,12487,5193,0,0,2800
1607469157836332,12488,5196,0,0,2800
1607469157838177,12489,5199,0,0,2800
1607469157840031,12490,5204,0,0,2800
1607469157841885,12490,5210,0,0,2800
1607469157843727,12491,5216,0,0,2800
1607469157845582,12492,5222,0,0,2800
1607469157847423,12494,5227,0,0,2800
1607469157849265,12495,5240,0,0,2800
1607469157851111,12498,5244,0,0,2800
1607469157852970,12500,5250,0,0,2800
1607469157854813,12502,5255,0,0,2800
1607469157856660,12504,5259,0,0,2800
1607469157858550,12506,5264,0,0,2800
1607469157860359,12508,5267,0,0,2800
1607469157862204,12509,5270,0,0,2800
1607469157864063,12511,5273,0,0,2800
1607469157865905,12512,5275,0,0,2800
1607469157867752,12512,5277,0,4294967196,2800
1607469157869605,12513,5280,0,4294967196,2800
1607469157871450,12513,5282,0,4294967196,2800
1607469157873291,12513,5284,0,4294967196,2800
1607469157875142,12512,5287,0,4294967196,2800
1607469157876994,12510,5290,0,4294967196,2800
1607469157878841,12509,5292,0,4294967196,2800
1607469157880691,12507,5294,0,4294967196,2700
1607469157882543,12505,5295,0,4294967196,2700
1607469157884379,12502,5297,0,4294967196,2700
1607469157886228,12500,5299,0,4294967196,2700
1607469157888095,12497,5300,0,4294967196,2700
1607469157889933,12495,5301,0,4294967196,2700
1607469157891778,12491,5302,0,4294967196,2700
1607469157893627,12487,5302,0,4294967196,2700
1607469157895472,12485,5303,0,4294967196,2700
1607469157897316,12478,5303,0,4294967196,2700
1607469157899170,12476,5302,0,4294967196,2700
1607469157901023,12470,5301,0,4294967196,2700
1607469157902867,12464,5300,0,4294967196,2700
1607469157904718,12458,5298,0,4294967196,2700
1607469157906565,12452,5296,0,4294967196,2700
1607469157908407,12445,5294,0,4294967196,2700
1607469157910258,12430,5294,0,4294967196,2700
1607469157912111,12423,5292,0,4294967196,2700
1607469157913955,12417,5291,0,4294967196,2700
1607469157915802,12410,5289,0,4294967196,2700
1607469157917647,12404,5288,0,4294967196,2700
1607469157919496,12398,5286,0,4294967196,2700
1607469157921344,12393,5285,0,4294967196,2700
1607469157923201,12388,5283,0,4294967196,2700
1607469157925044,12383,5282,0,4294967196,2700
1607469157926892,12379,5280,0,4294967196,2700
1607469157928741,12375,5279,0,4294967196,2700
1607469157930588,12371,5278,0,4294967196,2700
1607469157932429,12367,5277,0,4294967196,2700
1607469157934277,12364,5277,0,4294967196,2700
1607469157936133,12361,5276,0,4294967196,2700
1607469157937979,12359,5275,0,4294967196,2700
1607469157939820,12355,5274,0,4294967196,2700
1607469157941678,12354,5273,0,4294967196,2700
1607469157945368,12354,5272,0,4294967196,2700
1607469157949061,12354,5271,0,4294967196,2700
1607469157950961,12354,5270,0,4294967196,2700
1607469157954599,12354,5269,0,4294967196,2700
1607469157956450,12353,5268,0,4294967196,2700
1607469157958305,12353,5267,0,4294967196,2700
1607469157960159,12353,5266,0,4294967196,2700
1607469157962004,12353,5265,0,4294967196,2700
1607469157963852,12353,5264,0,4294967196,2700
1607469157965697,12352,5262,0,4294967196,2700
1607469157967545,12352,5261,0,4294967196,2800
1607469157969391,12352,5260,0,4294967196,2800
1607469157971240,12352,5258,0,4294967196,2800
1607469157973087,12353,5257,0,4294967196,2800
1607469157974936,12353,5255,0,4294967196,2800
1607469157976784,12355,5254,0,4294967196,2800
1607469157978632,12356,5252,0,4294967196,2800
1607469157980490,12358,5251,0,4294967196,2800
1607469157982344,12359,5250,0,4294967196,2800
1607469157984181,12361,5248,0,4294967196,2800
1607469157986025,12363,5247,0,4294967196,2800
1607469157987874,12364,5246,0,4294967196,2800
1607469157989720,12366,5245,0,4294967196,2800
1607469157991566,12367,5245,0,4294967196,2800
1607469157993417,12368,5244,0,4294967196,2800
1607469157995264,12369,5243,0,4294967196,2800
1607469157997112,12370,5242,0,4294967196,2800
1607469157998958,12372,5242,0,4294967196,2800
1607469158000813,12372,5241,0,4294967196,2800
1607469158002656,12373,5241,0,4294967196,2800
1607469158004510,12373,5240,0,4294967196,2800
1607469158006359,12373,5240,0,4294967196,2800
1607469158019284,12373,5239,0,4294967196,2800
1607469158022985,12373,5239,0,4294967196,2800
1607469158024839,12374,5239,0,4294967196,2800
1607469158026685,12373,5239,0,4294967196,2800
1607469158030384,12374,5239,0,4294967196,2800
1607469158032225,12374,5239,0,4294967196,2800
1607469158037760,12373,5239,0,4294967196,2800
1607469158041463,12372,5239,0,4294967196,2800
1607469158043316,12371,5240,0,4294967196,2800
1607469158048853,12368,5241,0,4294967196,2800
1607469158050708,12367,5241,0,4294967196,2800
1607469158052558,12367,5241,0,4294967196,2800
1607469158054403,12366,5241,0,4294967196,2800
1607469158056252,12366,5242,0,4294967196,2800
1607469158059940,12367,5243,0,4294967196,2800
1607469158061794,12368,5244,0,4294967196,2800
1607469158063646,12371,5245,0,4294967196,2800
1607469158065496,12375,5246,0,4294967196,2800
1607469158067404,12378,5247,0,4294967196,2800
1607469158069192,12381,5248,0,4294967196,2800
1607469158071035,12385,5248,0,4294967196,2800
1607469158072882,12389,5250,0,4294967196,2800
1607469158074730,12391,5250,0,4294967196,2800
1607469158076577,12395,5251,0,4294967196,2800
1607469158078426,12399,5251,0,4294967196,2800
1607469158080274,12402,5252,0,4294967196,2800
1607469158082123,12405,5252,0,4294967196,2800
1607469158083971,12408,5253,0,4294967196,2800
1607469158085818,12410,5253,0,4294967196,2800
1607469158089505,12412,5253,0,4294967196,2800
1607469158091358,12414,5252,0,4294967196,2800
1607469158093205,12416,5252,0,4294967196,2800
1607469158098747,12416,5251,0,4294967196,2900
1607469158100598,12417,5251,0,4294967196,2900
1607469158102447,12417,5250,0,4294967196,2900
1607469158106137,12420,5249,0,4294967196,2900
1607469158107992,12422,5249,0,4294967196,2900
1607469158109835,12424,5248,0,4294967196,2900
1607469158111686,12426,5248,0,4294967196,2900
1607469158113537,12428,5247,0,4294967196,2900
1607469158115382,12429,5246,0,4294967196,2900
1607469158117254,12430,5245,0,4294967196,2900
1607469158119081,12431,5242,0,4294967196,2900
1607469158120930,12431,5240,0,4294967196,2900
1607469158122778,12431,5238,0,4294967196,2900
1607469158124626,12430,5236,0,4294967196,2900
1607469158126474,12427,5235,0,4294967196,2900
1607469158128322,12425,5233,0,4294967196,2900
1607469158130179,12416,5232,0,4294967196,2900
1607469158132014,12410,5230,0,4294967196,2900
1607469158133863,12407,5230,0,4294967196,2900
1607469158135715,12403,5228,0,4294967196,2900
1607469158137558,12404,5227,0,4294967196,2900
1607469158139407,12405,5225,0,4294967196,2900
1607469158141258,12406,5223,0,4294967196,2900
1607469158143107,12405,5222,0,4294967196,2900
1607469158144954,12404,5221,0,4294967196,2900
1607469158146800,12403,5219,0,4294967196,2900
1607469158148648,12401,5218,0,4294967196,2900
1607469158150506,12401,5217,0,4294967196,2900
1607469158152344,12400,5215,0,4294967196,2900
1607469158154187,12401,5214,0,4294967196,2900
1607469158156036,12402,5213,0,4294967196,2900
1607469158157885,12402,5212,0,4294967196,2900
1607469158159733,12403,5212,0,4294967196,2900
1607469158161585,12401,5211,0,4294967196,2900
1607469158163433,12399,5210,0,4294967196,2900
1607469158165284,12398,5210,0,4294967196,2900
1607469158167128,12397,5209,0,4294967196,2900
1607469158168977,12396,5209,0,4294967196,2900
1607469158170822,12394,5208,0,4294967196,2900
1607469158172721,12383,5198,0,4294967196,2900
1607469158174512,12383,5198,2039,4294967196,2900
1607469158176372,12381,5198,2340,4294967196,2900
1607469158178208,12368,5194,2563,4294967196,2900
1607469158180111,12367,5192,2745,4294967196,2900
1607469158181909,12374,5190,2932,4294967196,2900
1607469158183755,12373,5190,3115,4294967196,2900
1607469158185602,12371,5189,3273,4294967196,2900
1607469158187448,12370,5187,3404,4294967196,2900
1607469158189299,12376,5186,3510,4294967196,2900
1607469158191144,12374,5185,3596,4294967196,2900
1607469158192987,12365,5183,3663,4294967196,2900
1607469158194838,12363,5182,3714,4294967196,2900
1607469158196685,12361,5182,3757,4294967196,2900
1607469158198533,12360,5181,3796,4294967196,2900
1607469158200386,12365,5181,3826,4294967196,2900
1607469158202235,12360,5180,3855,4294967196,3100
1607469158204103,12353,5180,3880,4294967196,3100
1607469158205928,12356,5182,3892,4294967196,3100
1607469158207778,12355,5182,3901,4294967196,3100
1607469158209627,12355,5182,3910,4294967196,3100
1607469158211471,12354,5183,3920,4294967196,3100
1607469158213321,12353,5183,3927,4294967196,3100
1607469158215168,12352,5183,3931,4294967196,3100
1607469158217025,12352,5185,3935,4294967196,3100
